Country Name,Country Code,Urban Code,Urban Area Name,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Currency Unit,Region,Income Group
Armenia,ARM,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10.0,9.0,9.0,9.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,4.0,3.3,3.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,47.05882,52.94118,52.94118,52.94118,70.58824,70.58824,82.35294,82.35294,82.35294,82.35294,82.35294,82.35294,82.35294,88.23529,88.23529,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,10.0,9.0,9.0,9.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,47.05882,52.94118,52.94118,52.94118,70.58824,70.58824,82.35294,82.35294,82.35294,82.35294,82.35294,82.35294,82.35294,88.23529,88.23529,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,18.0,17.0,17.0,17.0,14.0,14.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Armenian dram,Europe & Central Asia,Upper middle income
Armenia,ARM,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,82.41206,83.41709,83.41709,83.41709,86.43216,86.43216,92.46231,92.46231,95.47739,95.47739,95.47739,95.47739,95.47739,96.48241,96.48241,Armenian dram,Europe & Central Asia,Upper middle income
Australia,AUS,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,97.48744,97.48744,97.48744,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,98.49246,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,97.48744,97.48744,97.48744,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,97.98995,98.49246,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,88.23529,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,99.03318,99.08427,99.58123,99.57975,99.60414,99.64234,99.65771,99.66422,99.65698,99.64427,99.65299,99.65081,99.65202,99.65497,99.65926,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,99.03318,99.08427,99.58123,99.57975,99.60414,99.64234,99.65771,99.66422,99.65698,99.64427,99.65299,99.65081,99.65202,99.65497,99.65926,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,96.2,96.2,96.3,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.6,Australian dollar,East Asia & Pacific,High income
Australia,AUS,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Australian dollar,East Asia & Pacific,High income
Austria,AUT,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,78.39196,78.39196,79.39698,79.39698,79.39698,79.39698,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.0,22.0,21.0,21.0,21.0,21.0,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.0,22.0,21.0,21.0,21.0,21.0,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,75.37688,78.39196,78.39196,79.39698,79.39698,79.39698,79.39698,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,61.5,59.6,55.5,52.8,52.0,53.1,52.0,49.1,47.8,13.6,13.1,12.8,12.5,11.9,11.5,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,97.13502,97.22446,97.30331,97.4305,97.47088,97.41824,97.3992,97.54645,97.61185,97.22627,97.3309,97.38675,97.4491,97.58153,97.65738,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,5.7,5.6,5.4,5.1,5.1,5.2,5.2,4.9,4.8,5.5,5.3,5.2,5.1,4.8,4.7,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,97.13502,97.22446,97.30331,97.4305,97.47088,97.41824,97.3992,97.54645,97.61185,97.22627,97.3309,97.38675,97.4491,97.58153,97.65738,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,5.7,5.6,5.4,5.1,5.1,5.2,5.2,4.9,4.8,5.5,5.3,5.2,5.1,4.8,4.7,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,79.0,79.1,79.4,79.6,79.7,79.6,79.6,79.9,80.0,82.8,82.8,83.1,83.1,83.2,83.2,Euro,Europe & Central Asia,High income
Austria,AUT,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,84.62048,85.10062,86.13628,86.79017,86.99778,86.72714,86.98854,87.73225,88.05924,96.59079,96.7194,96.78804,96.86468,97.02745,97.12068,Euro,Europe & Central Asia,High income
Azerbaijan,AZE,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,0.0,49.24623,64.32161,90.45226,90.45226,92.46231,92.46231,92.46231,93.46734,94.97487,96.98492,96.98492,96.98492,96.98492,96.98492,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,113.0,51.0,36.0,10.0,10.0,8.0,8.0,8.0,7.0,5.5,3.5,3.5,3.5,3.5,3.5,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,0.0,49.24623,64.32161,90.45226,90.45226,92.46231,92.46231,92.46231,93.46734,94.97487,96.98492,96.98492,96.98492,96.98492,96.98492,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,113.0,51.0,36.0,10.0,10.0,8.0,8.0,8.0,7.0,5.5,3.5,3.5,3.5,3.5,3.5,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,13.0,13.0,12.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,29.41176,29.41176,35.29412,70.58824,70.58824,70.58824,70.58824,70.58824,88.23529,82.35294,88.23529,88.23529,88.23529,88.23529,88.23529,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,13.0,13.0,12.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,29.41176,29.41176,35.29412,70.58824,70.58824,70.58824,70.58824,70.58824,88.23529,82.35294,88.23529,88.23529,88.23529,88.23529,88.23529,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,93.83296,95.34742,96.535,97.84355,98.54403,98.46565,98.66647,98.83651,99.48307,98.42762,99.13716,99.05298,99.222,99.33923,99.40842,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,12.3,9.3,6.9,4.3,2.9,3.1,2.7,2.3,1.0,3.1,1.7,1.9,1.6,1.3,1.2,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,93.83296,95.34742,96.535,97.84355,98.54403,98.46565,98.66647,98.83651,99.48307,98.42762,99.13716,99.05298,99.222,99.33923,99.40842,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,12.3,9.3,6.9,4.3,2.9,3.1,2.7,2.3,1.0,3.1,1.7,1.9,1.6,1.3,1.2,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,55.8,68.5,74.0,89.7,89.9,90.4,90.4,90.5,95.3,93.9,96.1,96.1,96.1,96.1,96.2,New Azeri manat,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,New Azeri manat,Europe & Central Asia,Upper middle income
Bahrain,BHR,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,,,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,91.45729,92.46231,92.46231,92.46231,92.46231,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,,,72.1,75.0,75.9,74.2,71.8,73.7,73.9,76.1,76.2,89.5,89.6,89.6,89.6,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,,,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,58.82353,64.70588,64.70588,64.70588,64.70588,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,,,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,70.58824,70.58824,70.58824,70.58824,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,,,99.64814,99.71114,99.73158,99.68234,99.56486,99.61493,99.50721,99.58198,99.58769,99.40682,99.49388,99.45848,99.49087,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,350.9,279.3,255.9,210.1,195.2,222.9,259.8,229.9,226.6,192.2,189.6,3.4,2.9,3.1,2.9,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,,,0.7,0.6,0.5,0.6,0.9,0.8,1.0,0.8,0.8,1.2,1.0,1.1,1.0,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,,,99.64814,99.71114,99.73158,99.68234,99.56486,99.61493,99.50721,99.58198,99.58769,99.40682,99.49388,99.45848,99.49087,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,,,0.7,0.6,0.5,0.6,0.9,0.8,1.0,0.8,0.8,1.2,1.0,1.1,1.0,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,12.27213,30.16272,36.02477,47.48058,51.19651,44.27035,35.05313,42.5263,43.35787,51.95157,52.60781,99.14773,99.27281,99.22195,99.26849,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,,,90.45226,90.45226,90.45226,90.45226,90.45226,90.45226,90.45226,90.45226,90.45226,91.45729,91.45729,91.45729,91.45729,Bahraini dinar,Middle East & North Africa,High income
Bahrain,BHR,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,Bahraini dinar,Middle East & North Africa,High income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,,,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,48.74372,49.74874,25.62814,26.63317,49.74874,72.86432,72.86432,72.86432,77.88945,80.90452,80.90452,80.90452,80.90452,80.90452,80.90452,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,51.5,50.5,74.5,73.5,50.5,27.5,27.5,27.5,22.5,19.5,19.5,19.5,19.5,19.5,19.5,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,52.94118,52.94118,52.94118,58.82353,58.82353,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,52.94118,52.94118,52.94118,58.82353,58.82353,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,71.95118,73.92809,76.90888,87.26754,85.71032,89.40419,90.26567,90.14647,90.55929,91.57617,93.00097,92.18423,88.5486,89.41797,95.63036,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,56.1,52.1,46.2,25.5,28.6,21.2,19.5,19.7,18.9,16.8,14.0,15.6,22.9,21.2,8.7,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,71.95118,73.92809,76.90888,87.26754,85.71032,89.40419,90.26567,90.14647,90.55929,91.57617,93.00097,92.18423,88.5486,89.41797,95.63036,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,56.1,52.1,46.2,25.5,28.6,21.2,19.5,19.7,18.9,16.8,14.0,15.6,22.9,21.2,8.7,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,DHA,Dhaka,Starting a business - Score,IC.REG.STRT.BUS.DFRN,68.4,69.2,63.9,68.2,73.6,78.8,79.0,79.0,80.3,81.4,81.7,81.5,80.6,80.8,82.4,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,,,,,,,,,80.90452,80.90452,80.90452,80.90452,80.90452,80.90452,80.90452,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business - Score,IC.REG.STRT.BUS.DFRN,,,,,,,,,81.1,81.4,81.7,81.5,80.6,80.8,82.4,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,,,,,,,,,18.9,16.8,14.0,15.6,22.9,21.2,8.7,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,,,,,,,,,90.55929,91.57617,93.00097,92.18423,88.5486,89.41797,95.63036,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,,,,,,,,,18.9,16.8,14.0,15.6,22.9,21.2,8.7,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,,,,,,,,,90.55929,91.57617,93.00097,92.18423,88.5486,89.41797,95.63036,Bangladeshi taka,South Asia,Lower middle income
Bangladesh,BGD,CHI,Chittagong,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladeshi taka,South Asia,Lower middle income
