,Country Name,Country Code,Indicator Name,Urban Area Name,Urban Code,Indicator Code,2020
890,Paraguay,PRY,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,73.89689
891,Paraguay,PRY,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,73.89689
892,Paraguay,PRY,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
893,Paraguay,PRY,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,65.32663
894,Peru,PER,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
895,Peru,PER,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,74.37186
896,Peru,PER,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
897,Peru,PER,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.31726
898,Peru,PER,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.31726
899,Peru,PER,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,74.37186
900,Philippines,PHL,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,88.36234
901,Philippines,PHL,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,88.36234
902,Philippines,PHL,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,29.41176
903,Philippines,PHL,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,29.41176
904,Philippines,PHL,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,67.33668
905,Philippines,PHL,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,67.33668
906,Poland,POL,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,63.31658
907,Poland,POL,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,63.31658
908,Poland,POL,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
909,Poland,POL,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,94.18139
910,Poland,POL,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,94.18139
911,Poland,POL,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
912,Portugal,PRT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.96985
913,Portugal,PRT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
914,Portugal,PRT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
915,Portugal,PRT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.05783
916,Portugal,PRT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.05783
917,Portugal,PRT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.96985
918,Puerto Rico,PRI,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
919,Puerto Rico,PRI,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,94.97487
920,Puerto Rico,PRI,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
921,Puerto Rico,PRI,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.41313
922,Puerto Rico,PRI,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.41313
923,Puerto Rico,PRI,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,94.97487
924,Qatar,QAT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.9598
925,Qatar,QAT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,52.94118
926,Qatar,QAT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
927,Qatar,QAT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.8712
928,Qatar,QAT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.8712
929,Qatar,QAT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.95477
930,Romania,ROU,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,80.40201
931,Romania,ROU,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
932,Romania,ROU,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
933,Romania,ROU,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.83822
934,Romania,ROU,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.83822
935,Romania,ROU,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,80.40201
936,Russia,RUS,Starting a business: Procedures required - Women (number) - Score,St. Petersburg,STP,IC.REG.PROC.FE.NO.DFRN,82.35294
937,Russia,RUS,Starting a business: Time - Men (days) - Score,St. Petersburg,STP,IC.REG.DURS.MA.DY.DFRN,92.46231
938,Russia,RUS,Starting a business: Time - Women (days)- Score,St. Petersburg,STP,IC.REG.DURS.FE.DY.DRFN,92.46231
939,Russia,RUS,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.52465
940,Russia,RUS,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.52465
941,Russia,RUS,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
942,Russia,RUS,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
943,Russia,RUS,Starting a business: Procedures required - Men (number) - Score,St. Petersburg,STP,IC.REG.PROC.MA.NO.DFRN,82.35294
944,Russia,RUS,Starting a business: Cost - Men (% of income per capita) - Score,Moscow,MOS,IC.REG.COST.PC.MA.ZS.DFRN,99.52899
945,Russia,RUS,Starting a business: Cost - Women (% of income per capita) - Score,Moscow,MOS,IC.REG.COST.PC.FE.ZS.DRFN,99.52899
946,Russia,RUS,Starting a business: Procedures required - Men (number) - Score,Moscow,MOS,IC.REG.PROC.MA.NO.DFRN,82.35294
947,Russia,RUS,Starting a business: Procedures required - Women (number) - Score,Moscow,MOS,IC.REG.PROC.FE.NO.DFRN,82.35294
948,Russia,RUS,Starting a business: Time - Men (days) - Score,Moscow,MOS,IC.REG.DURS.MA.DY.DFRN,89.44724
949,Russia,RUS,Starting a business: Time - Women (days)- Score,Moscow,MOS,IC.REG.DURS.FE.DY.DRFN,89.44724
950,Russia,RUS,Starting a business: Cost - Men (% of income per capita) - Score,St. Petersburg,STP,IC.REG.COST.PC.MA.ZS.DFRN,99.5145
951,Russia,RUS,Starting a business: Cost - Women (% of income per capita) - Score,St. Petersburg,STP,IC.REG.COST.PC.FE.ZS.DRFN,99.5145
952,Russia,RUS,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.35176
953,Russia,RUS,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.35176
954,Rwanda,RWA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,100.0
955,Rwanda,RWA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,96.48241
956,Rwanda,RWA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
957,Rwanda,RWA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
958,Rwanda,RWA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.48241
959,Rwanda,RWA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,100.0
960,Samoa,WSM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.45729
961,Samoa,WSM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
962,Samoa,WSM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
963,Samoa,WSM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.55411
964,Samoa,WSM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.55411
965,Samoa,WSM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,91.45729
966,San Marino,SMR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.59341
967,San Marino,SMR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.59341
968,San Marino,SMR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
969,San Marino,SMR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
970,San Marino,SMR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,88.94472
971,San Marino,SMR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,88.94472
972,Saudi Arabia,SAU,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,97.29801
973,Saudi Arabia,SAU,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,97.29801
974,Saudi Arabia,SAU,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
975,Saudi Arabia,SAU,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
976,Saudi Arabia,SAU,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.45226
977,Saudi Arabia,SAU,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,89.44724
978,Senegal,SEN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,88.67839
979,Senegal,SEN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,94.47236
980,Senegal,SEN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,88.67839
981,Senegal,SEN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
982,Senegal,SEN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,94.47236
983,Senegal,SEN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
984,Serbia,SRB,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.46734
985,Serbia,SRB,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
986,Serbia,SRB,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
987,Serbia,SRB,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.84403
988,Serbia,SRB,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.84403
989,Serbia,SRB,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.46734
990,Seychelles,SYC,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,68.34171
991,Seychelles,SYC,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,68.34171
992,Seychelles,SYC,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,52.94118
993,Seychelles,SYC,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,52.94118
994,Seychelles,SYC,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,93.73716
995,Seychelles,SYC,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,93.73716
996,Sierra Leone,SLE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
997,Sierra Leone,SLE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
998,Sierra Leone,SLE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.21696
999,Sierra Leone,SLE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.21696
1000,Sierra Leone,SLE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.46231
1001,Sierra Leone,SLE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.46231
1002,Singapore,SGP,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.80609
1003,Singapore,SGP,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.80609
1004,Singapore,SGP,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,94.11765
1005,Singapore,SGP,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,94.11765
1006,Singapore,SGP,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,98.99497
1007,Singapore,SGP,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,98.99497
1008,Slovak Republic,SVK,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.50651
1009,Slovak Republic,SVK,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.50651
1010,Slovak Republic,SVK,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1011,Slovak Republic,SVK,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,78.89447
1012,Slovak Republic,SVK,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,78.89447
1013,Slovak Republic,SVK,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1014,Slovenia,SVN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.46231
1015,Slovenia,SVN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.46231
1016,Slovenia,SVN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1017,Slovenia,SVN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1018,Slovenia,SVN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,100.0
1019,Slovenia,SVN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,100.0
1020,Solomon Islands,SLB,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1021,Solomon Islands,SLB,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,91.45729
1022,Solomon Islands,SLB,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.45729
1023,Solomon Islands,SLB,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1024,Solomon Islands,SLB,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,86.304
1025,Solomon Islands,SLB,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,86.304
1026,Somalia,SOM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,0.89467
1027,Somalia,SOM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,0.89467
1028,Somalia,SOM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,52.94118
1029,Somalia,SOM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,52.94118
1030,Somalia,SOM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,30.15075
1031,Somalia,SOM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,30.15075
1032,South Africa,ZAF,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1033,South Africa,ZAF,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1034,South Africa,ZAF,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,60.30151
1035,South Africa,ZAF,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,60.30151
1036,South Africa,ZAF,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.89224
1037,South Africa,ZAF,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.89224
1038,South Sudan,SSD,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,35.29412
1039,South Sudan,SSD,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,87.43719
1040,South Sudan,SSD,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,35.29412
1041,South Sudan,SSD,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,61.29389
1042,South Sudan,SSD,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,61.29389
1043,South Sudan,SSD,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,87.43719
1044,Spain,ESP,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,87.9397
1045,Spain,ESP,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.05529
1046,Spain,ESP,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.05529
1047,Spain,ESP,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1048,Spain,ESP,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,87.9397
1049,Spain,ESP,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1050,Sri Lanka,LKA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.46231
1051,Sri Lanka,LKA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1052,Sri Lanka,LKA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1053,Sri Lanka,LKA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.6495
1054,Sri Lanka,LKA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.6495
1055,Sri Lanka,LKA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.46231
1056,St. Kitts and Nevis,KNA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,81.90955
1057,St. Kitts and Nevis,KNA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.89177
1058,St. Kitts and Nevis,KNA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1059,St. Kitts and Nevis,KNA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,81.90955
1060,St. Kitts and Nevis,KNA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.89177
1061,St. Kitts and Nevis,KNA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1062,St. Lucia,LCA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,89.44724
1063,St. Lucia,LCA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,89.44724
1064,St. Lucia,LCA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
1065,St. Lucia,LCA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
1066,St. Lucia,LCA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,91.49806
1067,St. Lucia,LCA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,91.49806
1068,St. Vincent and the Grenadines,VCT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,93.04104
1069,St. Vincent and the Grenadines,VCT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,93.04104
1070,St. Vincent and the Grenadines,VCT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1071,St. Vincent and the Grenadines,VCT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.45226
1072,St. Vincent and the Grenadines,VCT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.45226
1073,St. Vincent and the Grenadines,VCT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1074,Sudan,SDN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,65.32663
1075,Sudan,SDN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,91.08557
1076,Sudan,SDN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,91.08557
1077,Sudan,SDN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,52.94118
1078,Sudan,SDN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,47.05882
1079,Sudan,SDN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,66.33166
1080,Suriname,SUR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,34.17085
1081,Suriname,SUR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
1082,Suriname,SUR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
1083,Suriname,SUR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,34.17085
1084,Suriname,SUR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,53.26506
1085,Suriname,SUR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,53.26506
1086,Sweden,SWE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.96482
1087,Sweden,SWE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.96482
1088,Sweden,SWE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
1089,Sweden,SWE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
1090,Sweden,SWE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.74377
1091,Sweden,SWE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.74377
1092,Switzerland,CHE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.8713
1093,Switzerland,CHE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.8713
1094,Switzerland,CHE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1095,Switzerland,CHE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.45226
1096,Switzerland,CHE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.45226
1097,Switzerland,CHE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1098,Syrian Arab Republic,SYR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.93494
1099,Syrian Arab Republic,SYR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.93494
1100,Syrian Arab Republic,SYR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
1101,Syrian Arab Republic,SYR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,85.42714
1102,Syrian Arab Republic,SYR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,84.42211
1103,Syrian Arab Republic,SYR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1104,São Tomé and Principe,STP,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,93.81878
1105,São Tomé and Principe,STP,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,93.81878
1106,São Tomé and Principe,STP,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1107,São Tomé and Principe,STP,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1108,São Tomé and Principe,STP,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.46734
1109,São Tomé and Principe,STP,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.46734
